mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10629630088806152,0.007597106451513498,0.08210711479187012,0.0169756946695348,0.1,linear,,,"{'svc__C': 0.1, 'svc__kernel': 'linear'}",0.9547511312217195,1.0,1.0,1.0,0.9500891265597148,0.9809680515562869,0.02335585624833926,7,0.987617468214483,0.9877616747181964,0.9877616747181964,0.9879326770403303,1.0,0.9902146989382412,0.004893669459464723
0.10248422622680664,0.014803350664753608,0.07797961235046387,0.016367437630366372,1.0,linear,,,"{'svc__C': 1, 'svc__kernel': 'linear'}",1.0,0.9555555555555556,1.0,0.9581699346405229,0.9027777777777778,0.9633006535947712,0.03589711233769566,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.12417016029357911,0.014099663025665987,0.09442572593688965,0.015912271541470402,10.0,linear,,,"{'svc__C': 10, 'svc__kernel': 'linear'}",1.0,0.9555555555555556,1.0,0.9581699346405229,0.9027777777777778,0.9633006535947712,0.03589711233769566,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13336148262023925,0.02313283407887034,0.07541918754577637,0.01252617464983147,100.0,linear,,,"{'svc__C': 100, 'svc__kernel': 'linear'}",1.0,0.9555555555555556,1.0,0.9581699346405229,0.9027777777777778,0.9633006535947712,0.03589711233769566,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10999608039855957,0.027305601914856925,0.07911396026611328,0.01085636476264769,0.1,rbf,scale,,"{'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7727272727272728,0.7666666666666666,0.7965811965811965,1.0,0.94541910331384,0.8562788478577952,0.09713575346742011,59,0.9344339070366466,0.8080062184220754,0.8436213991769547,0.9365185432676245,0.9626596790042581,0.897047949381512,0.06007222785050518
0.10041251182556152,0.016990790804101874,0.08187351226806641,0.011638512680812441,0.1,rbf,auto,,"{'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7727272727272728,0.7666666666666666,0.7965811965811965,1.0,0.94541910331384,0.8562788478577952,0.09713575346742011,59,0.9344339070366466,0.8080062184220754,0.8436213991769547,0.9365185432676245,0.9626596790042581,0.897047949381512,0.06007222785050518
0.10920190811157227,0.008336212651227902,0.06339893341064454,0.00998688033580556,0.1,rbf,0.001,,"{'svc__C': 0.1, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.192090395480226,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.19238633306429914,0.0017808151714115256
0.10660829544067382,0.0053264374408159825,0.09137439727783203,0.023814160635408747,0.1,rbf,0.01,,"{'svc__C': 0.1, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.192090395480226,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.19238633306429914,0.0017808151714115256
0.11244988441467285,0.020305830564023245,0.0943939208984375,0.02403746504270245,0.1,rbf,0.1,,"{'svc__C': 0.1, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.6894409937888198,0.6453546453546454,0.7283272283272284,0.8833333333333333,0.8095238095238096,0.7511960020655672,0.08532462960648377,68,0.8250000000000001,0.7383291038463452,0.7289963123296456,0.7784687135639331,0.8646723646723647,0.7870932988824577,0.05154225349051703
0.1250530242919922,0.025285515194224586,0.08582916259765624,0.02537575006418668,0.1,rbf,1,,"{'svc__C': 0.1, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.192090395480226,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.19238633306429914,0.0017808151714115256
