mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0005083560943603515,0.0003170882274095371,0.0009023666381835938,0.00046330837597104553,0.1,linear,,,"{'C': 0.1, 'kernel': 'linear'}",0.9547511312217195,1.0,1.0,1.0,0.9500891265597148,0.9809680515562869,0.02335585624833926,13,0.987617468214483,0.9877616747181964,0.9877616747181964,0.9879326770403303,1.0,0.9902146989382412,0.004893669459464723
0.000504302978515625,0.00031690525068624404,0.0011916160583496094,0.00022189221496964748,1.0,linear,,,"{'C': 1, 'kernel': 'linear'}",1.0,0.9555555555555556,1.0,1.0,0.9027777777777778,0.9716666666666667,0.038506052113696565,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005185127258300782,0.0003170899483669649,0.0007282733917236328,0.0005080206299731339,10.0,linear,,,"{'C': 10, 'kernel': 'linear'}",1.0,0.9555555555555556,1.0,1.0,0.9027777777777778,0.9716666666666667,0.038506052113696565,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004169464111328125,0.0005113421333430792,0.0008003711700439453,0.00040018673201468473,100.0,linear,,,"{'C': 100, 'kernel': 'linear'}",1.0,0.9555555555555556,1.0,1.0,0.9027777777777778,0.9716666666666667,0.038506052113696565,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005016803741455078,0.00044729921534011755,0.0008175373077392578,0.00041000099309031944,0.1,rbf,scale,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.6894409937888198,0.7666666666666666,0.7965811965811965,1.0,0.94541910331384,0.8396215920701046,0.11544995106112753,61,0.9203413940256046,0.8080062184220754,0.8763110307414105,0.9365185432676245,0.9753246753246754,0.9033003723562782,0.05725512003507266
0.0004960536956787109,0.0004423741340674111,0.0009013652801513672,0.00019986842079356144,0.1,rbf,auto,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.6894409937888198,0.7666666666666666,0.7965811965811965,1.0,0.94541910331384,0.8396215920701046,0.11544995106112753,61,0.9203413940256046,0.8080062184220754,0.8763110307414105,0.9365185432676245,0.9753246753246754,0.9033003723562782,0.05725512003507266
0.00019998550415039061,0.0003999710083007812,0.0012011051177978516,0.000246295665666086,0.1,rbf,0.001,,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.192090395480226,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.19238633306429914,0.0017808151714115256
0.0005162715911865235,0.00031678559522052823,0.000903463363647461,0.00030905245377230075,0.1,rbf,0.01,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.21672069947932018,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.197312393864118,0.009865089438245597
0.00032505989074707033,0.00041527549630607463,0.0012027263641357423,0.00040440639506565283,0.1,rbf,0.1,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6894409937888198,0.6825396825396824,0.7965811965811965,0.8833333333333333,0.8095238095238096,0.7722838031533683,0.07645406176676665,66,0.7875338753387533,0.7383291038463452,0.7383291038463452,0.7784687135639331,0.87995787995788,0.7845237353106513,0.0518098217486536
0.0004055023193359375,0.0003756197781890078,0.0010541439056396484,7.267561462687466e-05,0.1,rbf,1,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.19354838709677422,0.1839080459770115,0.1839080459770115,0.19999999999999998,0.19999999999999998,0.19227289581015944,0.007224743342233872,82,0.192090395480226,0.19444444444444445,0.19444444444444445,0.19047619047619047,0.19047619047619047,0.19238633306429914,0.0017808151714115256
