,sum_sq,df,F,PR(>F)
C(feature_map_type),0.01010506941066848,1.0,11.147728327413532,0.010249094825944273
C(reps),5.477166597192528,2.0,3021.155162230952,3.0566755707861684e-12
C(entanglement),1.1457548313479076,2.0,631.9879196575969,1.5647483397395254e-09
C(paulis),0.0001768702026879015,1.0,0.19511998271854114,0.6703854427619844
Residual,0.00725175146998799,8.0,,
