mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1368537425994873,0.021851260383303463,0.08532772064208985,0.01048307394639339,1.0,poly,auto,2.0,"{'svc__C': 1, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.4865306122448979,0.625,0.5428571428571429,0.6246992782678429,0.7077922077922079,0.5973758482324183,0.07610570494403297,63,0.8112522686025407,0.7704407333639753,0.8242424242424242,0.8042597870106494,0.8218585679885989,0.8064107562416378,0.01938304789166459
0.12714214324951173,0.015991575589781627,0.0732889175415039,0.013822207992455187,1.0,poly,0.001,2.0,"{'svc__C': 1, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.12268834114074707,0.010319276262013212,0.07596349716186523,0.0041414311226075536,1.0,poly,0.01,2.0,"{'svc__C': 1, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.1349400043487549,0.03280489798265887,0.09958162307739257,0.016260045615212368,1.0,poly,0.1,2.0,"{'svc__C': 1, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.504334121355398,0.5785953177257526,0.49375,0.6246992782678429,0.6493506493506493,0.5701458733399286,0.062431370007729824,68,0.8360964022368487,0.8275862068965517,0.8862745098039215,0.838896671658374,0.8596593108788231,0.8497026202949037,0.021107686879566795
0.13741679191589357,0.009036483055912583,0.08353443145751953,0.014258569198648671,1.0,poly,scale,3.0,"{'svc__C': 1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7247023809523809,0.9150275373721479,0.71875,0.855653568564555,0.6824378508420208,0.779314267546221,0.08975668137916774,28,0.921951219512195,0.9369595671706681,0.9509685522438529,0.951129086619481,0.9369595671706681,0.9395935985433731,0.010840542765624118
0.13413186073303224,0.013112489783503213,0.09424996376037598,0.02428869036280093,1.0,poly,auto,3.0,"{'svc__C': 1, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.7247023809523809,0.9150275373721479,0.71875,0.855653568564555,0.6824378508420208,0.779314267546221,0.08975668137916774,28,0.921951219512195,0.9369595671706681,0.9509685522438529,0.951129086619481,0.9369595671706681,0.9395935985433731,0.010840542765624118
0.12402009963989258,0.011183342537710802,0.08545708656311035,0.024209593547223754,1.0,poly,0.001,3.0,"{'svc__C': 1, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.12102742195129394,0.02230366188545602,0.10995783805847167,0.025724490121058784,1.0,poly,0.01,3.0,"{'svc__C': 1, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.16398682594299316,0.00554261086706762,0.10222630500793457,0.005070621088464389,1.0,poly,0.1,3.0,"{'svc__C': 1, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.753880266075388,0.9150275373721479,0.6942084942084943,0.8246753246753247,0.7401764234161989,0.7855936091495108,0.07707167882593109,27,0.9647870103193623,0.951129086619481,0.958173076923077,0.9652794406398161,0.9650922047282007,0.9608921638459874,0.005563622574441249
0.13907790184020996,0.013270947944950175,0.08474640846252442,0.019466738658560752,1.0,poly,scale,4.0,"{'svc__C': 1, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.5683333333333334,0.6072727272727273,0.5625,0.42245989304812837,0.5418181818181818,0.5404768270944741,0.0626936891871579,71,0.7976580796252928,0.7816831940190021,0.7901157981803143,0.7751240694789082,0.7580308719232374,0.780522402645351,0.013579565937569586
0.13491463661193848,0.011915840149960158,0.09165353775024414,0.013973800942027069,1.0,poly,auto,4.0,"{'svc__C': 1, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.5683333333333334,0.6072727272727273,0.5625,0.42245989304812837,0.5418181818181818,0.5404768270944741,0.0626936891871579,71,0.7976580796252928,0.7816831940190021,0.7901157981803143,0.7751240694789082,0.7580308719232374,0.780522402645351,0.013579565937569586
0.1186279296875,0.014959550510755969,0.07439842224121093,0.017959799633831184,1.0,poly,0.001,4.0,"{'svc__C': 1, 'svc__degree': 4, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.12736549377441406,0.01919759212466294,0.07741322517395019,0.01273065395401707,1.0,poly,0.01,4.0,"{'svc__C': 1, 'svc__degree': 4, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
0.12512097358703614,0.00984237811977446,0.08684172630310058,0.011033158482174581,1.0,poly,0.1,4.0,"{'svc__C': 1, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.5683333333333334,0.6629787234042553,0.5669607056936649,0.6302521008403361,0.6387959866220736,0.6134641699787327,0.03892195052877247,57,0.943351691581432,0.9220010758472297,0.9578977932636469,0.9295569374271279,0.9650922047282007,0.9435799405695274,0.01631025770758134
0.1423189163208008,0.013043687168635198,0.08345656394958496,0.015978023330664327,10.0,poly,scale,2.0,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.6696428571428572,0.5555555555555556,0.5274131274131274,0.6246992782678429,0.5909090909090908,0.5936439818576948,0.05016970083001003,65,0.908122699386503,0.923424072207019,0.9298296554394114,0.9097265456635218,0.9165707710011508,0.9175347487395212,0.008201619633262637
0.14138274192810057,0.014330783669116188,0.10577607154846191,0.02575966377327836,10.0,poly,auto,2.0,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.6696428571428572,0.5555555555555556,0.5274131274131274,0.6246992782678429,0.5909090909090908,0.5936439818576948,0.05016970083001003,65,0.908122699386503,0.923424072207019,0.9298296554394114,0.9097265456635218,0.9165707710011508,0.9175347487395212,0.008201619633262637
0.12765746116638182,0.013811883817375773,0.06762161254882812,0.004230231448283502,10.0,poly,0.001,2.0,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3508771929824561,0.34545454545454546,0.34545454545454546,0.35714285714285715,0.35714285714285715,0.3512143996354523,0.005229890353184372,85,0.35135135135135137,0.35267857142857145,0.35267857142857145,0.34977578475336324,0.34977578475336324,0.3512520127430442,0.0012991155207018252
