config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
1,PauliFeatureMap,3,circular,"[""X"", ""Y"", ""Z""]",0.898148148148148,0.9143658810325478,0.893915343915344,0.8963906995516191,0.8979082238181855,24.28686064357559,16.6929693693916,3
3,PauliFeatureMap,2,linear,"[""Z""]",0.8611111111111112,0.8779381112714445,0.8629629629629628,0.8625918613450582,0.8599930939178595,8.086026824079454,5.523427848393719,3
2,PauliFeatureMap,2,circular,"[""X"", ""Z""]",0.8055555555555557,0.8082267768542278,0.801058201058201,0.799426687825188,0.8031586301651185,13.087422718914846,8.884199113429835,3
4,PauliFeatureMap,3,full,"[""Y"", ""Z""]",0.7685185185185185,0.78780321893067,0.7566137566137566,0.7609881660032225,0.7676537971193597,17.168662825909752,11.74657987508302,3
5,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.6296296296296297,0.5942972060619119,0.5981481481481481,0.5855348780636137,0.6145717191374918,13.050754151927928,8.909657146781683,3
