config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
1,ZFeatureMap,1,linear,,0.9777777777777779,0.9797979797979798,0.9777777777777779,0.9777220829852409,0.9777220829852409,5.205136900001283,3.490083633335113,3
3,PauliFeatureMap,2,linear,"[""Y"", ""Z""]",0.9555555555555556,0.9575757575757575,0.9555555555555556,0.9554998607630186,0.9554998607630187,11.499729133332343,7.810436166657989,3
5,ZFeatureMap,2,linear,,0.9555555555555556,0.9575757575757575,0.9555555555555556,0.9554998607630186,0.9554998607630187,6.926932466667495,4.676488466662704,3
2,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.9333333333333332,0.9373737373737373,0.9333333333333332,0.9331291190940313,0.9331291190940313,11.538607666671547,7.739292799999627,3
4,ZFeatureMap,2,full,,0.9222222222222222,0.9260381593714927,0.9222222222222222,0.9226120857699804,0.9226120857699804,6.94609449999795,4.65321793333472,3
