mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0007009506225585938,0.0006008196633764299,0.0011020183563232421,0.0006640437312565797,0.1,linear,,,"{'C': 0.1, 'kernel': 'linear'}",0.2704761904761905,0.16363636363636364,0.20354609929078013,0.3254545454545455,0.24634920634920637,0.24189248104141722,0.05552292203979102,45,0.5142479866502213,0.4418223938223938,0.5541975536296023,0.5106270276434769,0.4377456750490459,0.4917281273589481,0.04510305779048786
0.0016027450561523437,0.0007330156101525992,0.0007010459899902344,0.0006009821545226262,1.0,linear,,,"{'C': 1, 'kernel': 'linear'}",0.20813953488372094,0.2571428571428571,0.21696969696969698,0.4235024665257224,0.2782683982683983,0.2768045907580791,0.07772270925388257,29,0.6029644389385973,0.6665138782785841,0.6808859357696566,0.6722799927964738,0.6247739110475484,0.649483631366172,0.030233801178634823
0.005527019500732422,0.0009061380065663168,0.0007067680358886719,0.00040311985385510556,10.0,linear,,,"{'C': 10, 'kernel': 'linear'}",0.15238095238095237,0.24271284271284274,0.16170212765957445,0.40040889343214925,0.38190476190476186,0.26782191561805613,0.10565291613048239,35,0.7533730158730159,0.7727644710578842,0.7710266715381804,0.7482400026850508,0.7276907001044932,0.7546189722517248,0.016527838477336673
0.04235343933105469,0.03710042646197824,0.0014298439025878906,0.0004676403881739998,100.0,linear,,,"{'C': 100, 'kernel': 'linear'}",0.15238095238095237,0.2507751937984496,0.16170212765957445,0.42458471760797345,0.38190476190476186,0.27426955067034237,0.11158873422530369,30,0.7590679908326967,0.7959086021505376,0.7662357149935184,0.6968052203924526,0.7152194357366771,0.7466473928211765,0.03587923913352163
0.0010289669036865235,5.773775400427318e-05,0.0013021469116210938,0.00024578911634363617,0.1,rbf,scale,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
0.0008338451385498047,0.00042107573895346366,0.0008864879608154296,0.00019128912026677544,0.1,rbf,auto,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
0.0006021499633789062,0.0003736251033896306,0.001207447052001953,0.00024167030161789985,0.1,rbf,0.001,,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
0.0007025718688964844,0.0002429932121767922,0.001147890090942383,0.00025057752284372246,0.1,rbf,0.01,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
0.001399993896484375,0.0003992341994888886,0.0020865440368652345,0.0008577159410236093,0.1,rbf,0.1,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
0.0017403125762939452,0.00043431088014140223,0.00212249755859375,0.0001923233641713645,0.1,rbf,1,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.14035087719298245,0.14285714285714285,0.14285714285714285,0.13818181818181818,0.13818181818181818,0.1404857598541809,0.002091956141273744,68,0.14054054054054055,0.13991031390134528,0.13991031390134528,0.14107142857142857,0.14107142857142857,0.14050080509721763,0.0005196462082807302
