config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
1,PauliFeatureMap,1,linear,"[""X"", ""Z""]",0.8306010928961749,0.8333168103190985,0.8262987012987013,0.8276143624804216,0.8294118317773589,31.286112733333237,21.218699100000475,3
2,PauliFeatureMap,3,linear,"[""Y"", ""Z""]",0.7540983606557378,0.7547732330686158,0.751984126984127,0.7520389041495844,0.7537025758591834,64.17286466666701,43.416871566667396,3
4,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.6393442622950819,0.6362674362674363,0.6341991341991342,0.6342059408097144,0.6376946076915146,49.02574263333372,33.59053869999965,3
3,ZZFeatureMap,2,linear,,0.6120218579234972,0.6097035598741982,0.6044372294372294,0.6027631558882597,0.6073766735496765,44.615639699998916,30.34143806666786,3
5,ZZFeatureMap,2,circular,,0.6284153005464481,0.6371424996424996,0.6114718614718615,0.5974347468249906,0.60617591125388,50.05456540000159,33.777969099998394,3
