number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_macro_f1,state,trial_number,feature_map_type,reps,entanglement,paulis,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
16,0.6142728093947606,2026-06-17 17:43:46.028912,2026-06-17 17:45:36.323816,0 days 00:01:50.294904,linear,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.6142728093947606,COMPLETE,16,PauliFeatureMap,2,linear,"[""X"", ""Y"", ""Z""]",completed,,0.6557377049180327,0.6971153846153846,0.6331168831168831,0.6142728093947606,0.6246390332755786,65.80986829999893,44.47635569999693,110.2,329.1015625,3381.6328125
17,0.4877260981912145,2026-06-17 17:45:36.323816,2026-06-17 17:46:58.567220,0 days 00:01:22.243404,circular,PauliFeatureMap,"[""ZZ""]",3,0.4877260981912145,COMPLETE,17,PauliFeatureMap,3,circular,"[""ZZ""]",completed,,0.5737704918032787,0.5955188679245282,0.5438311688311688,0.4877260981912145,0.5049349769136273,49.17513540000073,33.06006229999912,102.2,329.32421875,3381.6328125
18,0.7201079622132254,2026-06-17 17:46:58.567722,2026-06-17 17:48:12.780374,0 days 00:01:14.212652,linear,ZZFeatureMap,,2,0.7201079622132254,COMPLETE,18,ZZFeatureMap,2,linear,,completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,44.22139669999888,29.98443899999984,135.9,328.48828125,3381.4375
19,0.0,2026-06-17 17:48:12.780374,2026-06-17 17:48:12.781877,0 days 00:00:00.001503,linear,ZFeatureMap,,3,,COMPLETE,19,ZFeatureMap,3,linear,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
20,0.7201079622132254,2026-06-17 17:48:12.781877,2026-06-17 17:49:31.894835,0 days 00:01:19.112958,circular,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7201079622132254,COMPLETE,20,PauliFeatureMap,2,circular,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,47.06522340000083,32.04083130000072,104.6,329.33203125,3400.3671875
21,0.7201079622132254,2026-06-17 17:49:31.894835,2026-06-17 17:50:50.826380,0 days 00:01:18.931545,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7201079622132254,COMPLETE,21,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,47.13676430000487,31.787705700000515,195.3,329.3125,3342.8671875
22,0.7201079622132254,2026-06-17 17:50:50.826380,2026-06-17 17:52:09.952686,0 days 00:01:19.126306,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7201079622132254,COMPLETE,22,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,47.199649100002716,31.919222399999853,151.2,329.03125,3341.7421875
23,0.7201079622132254,2026-06-17 17:52:09.953190,2026-06-17 17:53:28.751239,0 days 00:01:18.798049,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7201079622132254,COMPLETE,23,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7198275862068966,0.7207792207792207,0.7201079622132254,0.7216123537089888,46.92155869999988,31.869574700001976,107.5,328.4609375,3341.6796875
24,0.6013071895424837,2026-06-17 17:53:28.751239,2026-06-17 17:55:07.408860,0 days 00:01:38.657621,linear,PauliFeatureMap,"[""Z"", ""ZZ""]",3,0.6013071895424837,COMPLETE,24,PauliFeatureMap,3,linear,"[""Z"", ""ZZ""]",completed,,0.6065573770491803,0.6027472527472527,0.6011904761904762,0.6013071895424837,0.6050573234758385,58.78738280000107,39.86285659999703,105.7,329.24609375,3351.8671875
25,0.5255555555555556,2026-06-17 17:55:07.408860,2026-06-17 17:56:48.125026,0 days 00:01:40.716166,full,ZZFeatureMap,,2,0.5255555555555556,COMPLETE,25,ZZFeatureMap,2,full,,completed,,0.5409836065573771,0.532051282051282,0.5297619047619048,0.5255555555555556,0.532568306010929,59.742373100001714,40.96005680000235,105.6,329.33984375,4259.5546875
