config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
1,PauliFeatureMap,1,linear,"[""Y"", ""Z""]",0.7868852459016393,0.7917973506208801,0.7804834054834054,0.7821607110413081,0.7847184979335702,51.056671633326914,34.45538506667557,3
5,PauliFeatureMap,2,linear,"[""X"", ""Z""]",0.7377049180327869,0.7388797806990027,0.7323232323232324,0.7332308978038565,0.7359559693077199,78.86086126667215,53.549008000011476,3
2,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.726775956284153,0.7487523203986619,0.715007215007215,0.7146894083168593,0.7192006650380164,81.20070506666282,55.093718966672895,3
4,PauliFeatureMap,2,full,"[""X"", ""Z""]",0.6885245901639344,0.6887973557081107,0.6814574314574315,0.6822443774907968,0.6858865526197557,79.77578416666559,53.401530566673806,3
3,ZZFeatureMap,1,full,,0.6338797814207651,0.6353729200570774,0.6219336219336219,0.6186309727566678,0.6247821798602766,62.53048076665922,42.48425153332452,3
