timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-05-16T11:47:39.483895+00:00,qsvm_optuna_search,97.0,8.2,305.37109375,66.2,5514.49609375,8.0,1799.65234375,6144.0
2026-05-16T11:47:40.518627+00:00,qsvm_optuna_search,100.0,7.9,305.37109375,66.2,5517.98828125,9.0,1796.65234375,6144.0
2026-05-16T11:47:41.606364+00:00,qsvm_optuna_search,101.4,8.5,306.3359375,66.2,5517.79296875,6.0,1786.33984375,6144.0
2026-05-16T11:47:42.711640+00:00,qsvm_optuna_search,100.0,8.1,306.3984375,66.1,5527.30859375,7.0,1785.33984375,6144.0
2026-05-16T11:47:43.758415+00:00,qsvm_optuna_search,101.5,9.4,306.4609375,66.1,5530.30859375,12.0,1785.33984375,6144.0
2026-05-16T11:47:44.847596+00:00,qsvm_optuna_search,98.4,9.3,306.4609375,66.1,5527.578125,14.0,1785.33984375,6144.0
2026-05-16T11:47:45.876751+00:00,qsvm_optuna_search,98.5,8.7,306.4609375,66.1,5534.7421875,15.0,1785.33984375,6144.0
2026-05-16T11:47:46.904631+00:00,qsvm_optuna_search,98.5,8.0,306.5234375,66.1,5527.0390625,1.0,1785.40234375,6144.0
2026-05-16T11:47:47.929107+00:00,qsvm_optuna_search,0.0,7.5,306.5234375,66.1,5533.6953125,3.0,1781.90234375,6144.0
2026-05-16T11:47:49.008762+00:00,qsvm_optuna_search,99.7,12.9,306.5234375,66.0,5543.0859375,15.0,1845.21484375,6144.0
2026-05-16T11:47:50.064709+00:00,qsvm_optuna_search,124.0,9.6,306.5859375,66.1,5530.69921875,15.0,1864.21484375,6144.0
2026-05-16T11:47:51.113419+00:00,qsvm_optuna_search,80.1,9.4,306.5859375,66.1,5530.09375,31.0,1860.21484375,6144.0
2026-05-16T11:47:52.137923+00:00,qsvm_optuna_search,100.2,9.5,306.5859375,66.1,5529.8125,22.0,1841.40234375,6144.0
2026-05-16T11:47:53.156851+00:00,qsvm_optuna_search,100.8,9.9,306.5859375,66.1,5526.8359375,14.0,1793.83984375,6144.0
2026-05-16T11:47:54.182764+00:00,qsvm_optuna_search,99.9,7.9,306.58984375,66.1,5531.75390625,2.0,1781.52734375,6144.0
2026-05-16T11:47:55.232013+00:00,qsvm_optuna_search,97.7,8.4,306.58984375,66.1,5523.4765625,11.0,1785.83984375,6144.0
2026-05-16T11:47:56.396516+00:00,qsvm_optuna_search,100.2,8.2,306.58984375,66.1,5524.078125,8.0,1762.83984375,6144.0
2026-05-16T11:47:57.500057+00:00,qsvm_optuna_search,100.3,8.1,306.83984375,66.1,5524.11328125,4.0,1762.83984375,6144.0
2026-05-16T11:47:58.550551+00:00,qsvm_optuna_search,110.8,9.0,306.83984375,66.1,5530.29296875,1.0,1762.08984375,6144.0
2026-05-16T11:47:59.586989+00:00,qsvm_optuna_search,99.7,7.0,306.83984375,66.1,5528.69921875,1.0,1762.08984375,6144.0
2026-05-16T11:48:00.695407+00:00,qsvm_optuna_search,107.8,9.1,307.08984375,66.1,5530.98828125,5.0,1745.40234375,6144.0
2026-05-16T11:48:01.721339+00:00,qsvm_optuna_search,121.9,8.2,307.08984375,66.1,5528.1328125,1.0,1742.33984375,6144.0
2026-05-16T11:48:02.760980+00:00,qsvm_optuna_search,97.7,9.0,307.34375,66.1,5532.88671875,1.0,1742.02734375,6144.0
2026-05-16T11:48:03.809822+00:00,qsvm_optuna_search,100.0,7.8,307.40234375,66.1,5536.75,3.0,1742.02734375,6144.0
2026-05-16T11:48:04.921428+00:00,qsvm_optuna_search,100.2,9.3,307.40234375,66.0,5544.64453125,1.0,1738.02734375,6144.0
2026-05-16T11:48:05.955260+00:00,qsvm_optuna_search,99.7,10.0,307.90625,65.6,5612.1015625,4.0,1737.58984375,6144.0
2026-05-16T11:48:06.965338+00:00,qsvm_optuna_search,97.7,8.8,307.90625,65.5,5619.10546875,7.0,1755.15234375,6144.0
2026-05-16T11:48:08.049811+00:00,qsvm_optuna_search,99.7,7.7,307.90625,65.6,5614.07421875,3.0,1755.27734375,6144.0
2026-05-16T11:48:09.112400+00:00,qsvm_optuna_search,99.7,9.6,307.90625,65.5,5619.66796875,7.0,1754.33984375,6144.0
2026-05-16T11:48:10.142172+00:00,qsvm_optuna_search,99.7,8.0,307.96484375,65.6,5613.7578125,1.0,1754.33984375,6144.0
2026-05-16T11:48:11.173140+00:00,qsvm_optuna_search,99.7,7.6,308.22265625,65.6,5602.73046875,1.0,1753.46484375,6144.0
2026-05-16T11:48:12.205555+00:00,qsvm_optuna_search,0.0,7.3,308.4765625,65.5,5619.51953125,1.0,1748.52734375,6144.0
2026-05-16T11:48:13.226239+00:00,qsvm_optuna_search,99.9,8.3,308.734375,65.5,5621.03125,1.0,1745.33984375,6144.0
2026-05-16T11:48:14.286770+00:00,qsvm_optuna_search,98.5,9.6,308.9921875,65.5,5619.80859375,1.0,1737.58984375,6144.0
2026-05-16T11:48:15.358375+00:00,qsvm_optuna_search,100.0,9.9,308.9921875,65.5,5625.88671875,1.0,1741.33984375,6144.0
2026-05-16T11:48:16.421164+00:00,qsvm_optuna_search,100.0,10.0,309.24609375,65.5,5624.0703125,5.0,1727.8046875,6144.0
2026-05-16T11:48:17.493003+00:00,qsvm_optuna_search,312.5,11.0,309.5,65.1,5692.0859375,8.0,1719.73046875,6144.0
2026-05-16T11:48:18.509081+00:00,qsvm_optuna_search,0.0,9.4,309.5,65.1,5695.609375,5.0,1719.48046875,6144.0
2026-05-16T11:48:19.577978+00:00,qsvm_optuna_search,100.8,8.8,309.75390625,65.1,5698.296875,6.0,1719.48046875,6144.0
2026-05-16T11:48:20.664513+00:00,qsvm_optuna_search,116.4,11.5,309.75390625,64.9,5717.3359375,4.0,1721.48046875,6144.0
2026-05-16T11:48:21.709532+00:00,qsvm_optuna_search,97.7,7.9,310.08984375,65.0,5713.96875,3.0,1735.10546875,6144.0
2026-05-16T11:48:22.770459+00:00,qsvm_optuna_search,101.9,10.5,310.6015625,65.0,5704.9765625,22.0,1746.16796875,6144.0
2026-05-16T11:48:23.905435+00:00,qsvm_optuna_search,137.5,10.1,310.6015625,65.2,5674.484375,19.0,1781.60546875,6144.0
2026-05-16T11:48:24.967890+00:00,qsvm_optuna_search,100.0,9.7,310.60546875,65.2,5670.44921875,0.0,1771.16796875,6144.0
2026-05-16T11:48:25.990865+00:00,qsvm_optuna_search,87.5,6.9,310.60546875,65.2,5672.640625,0.0,1763.98046875,6144.0
2026-05-16T11:48:27.010772+00:00,qsvm_optuna_search,99.7,8.0,310.609375,65.1,5685.78515625,0.0,1762.73046875,6144.0
2026-05-16T11:48:28.044299+00:00,qsvm_optuna_search,0.0,7.6,310.8671875,65.2,5679.01171875,1.0,1762.73046875,6144.0
2026-05-16T11:48:29.129905+00:00,qsvm_optuna_search,74.4,7.8,311.12109375,65.1,5684.35546875,1.0,1757.54296875,6144.0
2026-05-16T11:48:30.187667+00:00,qsvm_optuna_search,133.0,8.1,311.125,65.1,5695.796875,2.0,1737.66796875,6144.0
2026-05-16T11:48:31.244963+00:00,qsvm_optuna_search,99.7,8.7,311.37890625,65.1,5698.65234375,2.0,1737.66796875,6144.0
2026-05-16T11:48:32.258324+00:00,qsvm_optuna_search,151.2,10.5,311.87109375,65.0,5708.3984375,6.0,1737.91796875,6144.0
