config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
5,PauliFeatureMap,1,linear,"[""Z""]",0.9707602339181287,0.9726707551707552,0.9658259635331369,0.968688713628362,0.9706603883953905,65.24696588718022,43.85685221959526,3
4,PauliFeatureMap,1,circular,"[""Z""]",0.9649122807017543,0.9659452241175136,0.9596025767005131,0.9622854024824163,0.9647247085304307,62.724648921750486,42.39113060757518,3
1,PauliFeatureMap,2,full,"[""Z""]",0.9327485380116959,0.9275441973012306,0.9307238781526367,0.9288385927219006,0.9329268783978742,84.71943344858785,56.72876775202652,3
2,PauliFeatureMap,2,circular,"[""Z""]",0.9298245614035087,0.9280602237955661,0.9222622557047712,0.9246955638054466,0.9295119411179691,84.4384566595157,56.71453782528018,3
3,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.8947368421052632,0.8986609456129776,0.8772791789496669,0.8852612269979216,0.8933325756953453,137.0934879981602,90.98978789368023,3
