number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_macro_f1,state,trial_number,feature_map_type,reps,entanglement,paulis,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
16,0.8353580834253674,2026-05-16 11:50:10.293729,2026-05-16 11:55:24.493083,0 days 00:05:14.199354,circular,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.8353580834253674,COMPLETE,16,PauliFeatureMap,2,circular,"[""X"", ""Y"", ""Z""]",completed,,0.8508771929824561,0.8536324786324787,0.825253848673436,0.8353580834253674,0.8477733710710385,188.02083410695195,126.17440266907215,201.7,579.71875,
17,0.9074675324675325,2026-05-16 11:55:24.495194,2026-05-16 11:59:15.137792,0 days 00:03:50.642598,full,PauliFeatureMap,"[""X"", ""Z""]",2,0.9074675324675325,COMPLETE,17,PauliFeatureMap,2,full,"[""X"", ""Z""]",completed,,0.9122807017543859,0.9043478260869565,0.9112348509662627,0.9074675324675325,0.9126509455456824,137.9437393983826,92.69304181076586,313.3,580.0546875,
18,0.0,2026-05-16 11:59:15.138570,2026-05-16 11:59:15.142268,0 days 00:00:00.003698,full,ZFeatureMap,,2,,COMPLETE,18,ZFeatureMap,2,full,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
19,0.9531057178116001,2026-05-16 11:59:15.142845,2026-05-16 12:01:37.595301,0 days 00:02:22.452456,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,19,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.4195436318405,57.02963787224144,105.1,579.33984375,
20,0.9531057178116001,2026-05-16 12:01:37.596100,2026-05-16 12:04:00.791115,0 days 00:02:23.195015,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,20,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.60380546469241,57.586590697057545,108.6,580.3359375,
21,0.9531057178116001,2026-05-16 12:04:00.793201,2026-05-16 12:06:23.006478,0 days 00:02:22.213277,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,21,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.18819780182093,57.01976457005367,104.8,580.79296875,
22,0.9531057178116001,2026-05-16 12:06:23.007349,2026-05-16 12:08:44.784010,0 days 00:02:21.776661,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,22,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.05193797172979,56.71783735509962,131.3,581.41796875,
23,0.9531057178116001,2026-05-16 12:08:44.786190,2026-05-16 12:11:05.754712,0 days 00:02:20.968522,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,23,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,84.50676478585228,56.45572272269055,103.7,581.6796875,
24,0.9531057178116001,2026-05-16 12:11:05.757175,2026-05-16 12:13:27.258862,0 days 00:02:21.501687,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,24,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,84.92295354511589,56.57507391599938,153.4,581.10546875,
25,0.0,2026-05-16 12:13:27.261002,2026-05-16 12:13:27.263448,0 days 00:00:00.002446,circular,ZFeatureMap,,2,,COMPLETE,25,ZFeatureMap,2,circular,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
26,0.9088874680306905,2026-05-16 12:13:27.264070,2026-05-16 12:16:19.581398,0 days 00:02:52.317328,circular,PauliFeatureMap,"[""Z""]",3,0.9088874680306905,COMPLETE,26,PauliFeatureMap,3,circular,"[""Z""]",completed,,0.9122807017543859,0.9029827315541601,0.9204061578774976,0.9088874680306905,0.9132061291335756,103.26486909901723,69.04758837493137,238.6,580.5703125,
27,0.9531057178116001,2026-05-16 12:16:19.583593,2026-05-16 12:18:41.684166,0 days 00:02:22.100573,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,27,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.10812402609736,56.9867191570811,794.4,580.71875,
28,0.8353580834253674,2026-05-16 12:18:41.686366,2026-05-16 12:23:56.921831,0 days 00:05:15.235465,circular,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.8353580834253674,COMPLETE,28,PauliFeatureMap,2,circular,"[""X"", ""Y"", ""Z""]",completed,,0.8508771929824561,0.8536324786324787,0.825253848673436,0.8353580834253674,0.8477733710710385,188.6449238397181,126.58384270314127,442.7,581.58203125,
29,0.0,2026-05-16 12:23:56.923344,2026-05-16 12:23:56.925258,0 days 00:00:00.001914,linear,ZFeatureMap,,2,,COMPLETE,29,ZFeatureMap,2,linear,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
30,0.7481219619973487,2026-05-16 12:23:56.925868,2026-05-16 12:27:58.414103,0 days 00:04:01.488235,circular,PauliFeatureMap,"[""Z"", ""ZZ""]",2,0.7481219619973487,COMPLETE,30,PauliFeatureMap,2,circular,"[""Z"", ""ZZ""]",completed,,0.7807017543859649,0.786904761904762,0.7368162463150999,0.7481219619973487,0.7703715763115256,144.60996673814952,96.87484999466687,291.6,580.234375,
31,0.9531057178116001,2026-05-16 12:27:58.416264,2026-05-16 12:30:20.451870,0 days 00:02:22.035606,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,31,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.19984568795189,56.828907074872404,111.3,580.48046875,
32,0.9531057178116001,2026-05-16 12:30:20.453911,2026-05-16 12:32:42.315141,0 days 00:02:21.861230,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,32,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,84.8081498411484,57.049452282022685,233.0,581.11328125,
33,0.9531057178116001,2026-05-16 12:32:42.317294,2026-05-16 12:35:04.865037,0 days 00:02:22.547743,circular,PauliFeatureMap,"[""Z""]",2,0.9531057178116001,COMPLETE,33,PauliFeatureMap,2,circular,"[""Z""]",completed,,0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560357083576898,85.42702038865536,57.11539820302278,124.0,580.78125,
34,0.9074675324675325,2026-05-16 12:35:04.866966,2026-05-16 12:38:55.813303,0 days 00:03:50.946337,linear,PauliFeatureMap,"[""X"", ""Z""]",2,0.9074675324675325,COMPLETE,34,PauliFeatureMap,2,linear,"[""X"", ""Z""]",completed,,0.9122807017543859,0.9043478260869565,0.9112348509662627,0.9074675324675325,0.9126509455456824,139.2954479767941,91.64727585902438,271.0,581.3671875,
35,0.7014590347923682,2026-05-16 12:38:55.815416,2026-05-16 12:40:56.285822,0 days 00:02:00.470406,circular,PauliFeatureMap,"[""ZZ""]",1,0.7014590347923682,COMPLETE,35,PauliFeatureMap,1,circular,"[""ZZ""]",completed,,0.7543859649122807,0.7811753463927378,0.6927612184736325,0.7014590347923682,0.7323330773623171,72.12287262594327,48.343822970986366,156.3,581.6640625,
36,0.0,2026-05-16 12:40:56.287847,2026-05-16 12:40:56.290575,0 days 00:00:00.002728,linear,ZFeatureMap,,2,,COMPLETE,36,ZFeatureMap,2,linear,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
37,0.942866688940862,2026-05-16 12:40:56.291205,2026-05-16 12:42:46.200026,0 days 00:01:49.908821,circular,PauliFeatureMap,"[""Z""]",1,0.942866688940862,COMPLETE,37,PauliFeatureMap,1,circular,"[""Z""]",completed,,0.9473684210526315,0.9538461538461538,0.9348182115951523,0.942866688940862,0.9468057045386604,65.87540471833199,44.02871820004657,106.9,581.68359375,
38,0.7481219619973487,2026-05-16 12:42:46.202170,2026-05-16 12:46:47.001071,0 days 00:04:00.798901,circular,ZZFeatureMap,,2,0.7481219619973487,COMPLETE,38,ZZFeatureMap,2,circular,,completed,,0.7807017543859649,0.786904761904762,0.7368162463150999,0.7481219619973487,0.7703715763115256,143.6327933720313,97.16255310503766,114.1,581.953125,
39,0.942866688940862,2026-05-16 12:46:47.003213,2026-05-16 12:48:36.875988,0 days 00:01:49.872775,linear,PauliFeatureMap,"[""Z""]",1,0.942866688940862,COMPLETE,39,PauliFeatureMap,1,linear,"[""Z""]",completed,,0.9473684210526315,0.9538461538461538,0.9348182115951523,0.942866688940862,0.9468057045386604,65.74900095211342,44.119815590791404,224.6,582.21484375,
