mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.00179595947265625,0.0009812698563086712,0.0013927459716796876,0.0010292491963580905,0.1,linear,,,"{'C': 0.1, 'kernel': 'linear'}",0.9372727272727273,0.9536258240509207,0.9683720930232558,0.9840487919305654,1.0,0.9686638872554939,0.022046680782738207,3,0.980190809118054,0.9802325749786396,0.984285056412618,0.976329479768786,0.9724421371403851,0.9786960114836966,0.004013584114448866
0.0005723953247070313,4.502095345448185e-05,0.0026174545288085937,0.0005673444818023667,1,linear,,,"{'C': 1, 'kernel': 'linear'}",0.9691413237924866,0.9529411764705882,0.9678030303030303,0.952146375791696,0.9843137254901961,0.9652691263695996,0.011902069308589149,10,0.9881144854708325,0.9921098265895953,0.9881894873458793,0.992142528206309,0.9881894873458793,0.9897491629916992,0.0019410448995574822
0.001855945587158203,0.0009756781300812925,0.000978374481201172,0.0007941330353477155,10,linear,,,"{'C': 10, 'kernel': 'linear'}",0.9695767195767195,0.9367441860465117,0.952146375791696,0.952146375791696,0.9843137254901961,0.958985476539364,0.016382406568344044,17,1.0,0.9960631624486265,0.996079219865286,1.0,0.996079219865286,0.9976443204358396,0.0019234132468311635
0.0022225379943847656,0.0007301483718218501,0.0008523941040039062,0.0005796997289766132,100,linear,,,"{'C': 100, 'kernel': 'linear'}",0.9695767195767195,0.9051162790697674,0.952146375791696,0.952146375791696,0.9843137254901961,0.952659895144015,0.026642322564437323,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002465677261352539,0.000790742977249717,0.0014882087707519531,0.0007479109883744439,0.1,rbf,scale,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.8516129032258064,0.9688644688644689,0.952146375791696,0.9356060606060606,0.9683720930232558,0.9353203803022575,0.04360678627739506,37,0.9601219798264133,0.9518008474576272,0.9483804343083211,0.952455590386625,0.9401709401709402,0.9505859584299854,0.006469066780663075
0.0009419441223144532,4.443226875501598e-05,0.0009641647338867188,7.506528599959984e-05,0.1,rbf,auto,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.8516129032258064,0.9688644688644689,0.9683720930232558,0.9356060606060606,0.9683720930232558,0.9385655237485695,0.045308731734307314,31,0.9601219798264133,0.9518008474576272,0.9483804343083211,0.9442857142857143,0.9442857142857143,0.949774938032758,0.005888520666603961
0.0012735366821289063,6.896647987910405e-05,0.0011179447174072266,4.648881072317795e-05,0.1,rbf,0.001,,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.4623376623376624,0.529559748427673,0.38738738738738737,0.5052910052910052,0.5052910052910052,0.4779733617469466,0.05020748238074108,89,0.5029464304046979,0.4854923889406648,0.5010964912280702,0.4922643013345868,0.4922643013345868,0.4948127826485213,0.006410935535764652
0.0009729385375976563,1.1722244111831268e-05,0.000914621353149414,3.994586429747805e-05,0.1,rbf,0.01,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8331721470019342,0.9356060606060606,0.9678030303030303,0.9342995169082126,0.9840487919305654,0.9309859093499606,0.05248052553165135,41,0.9597537878787878,0.9347670250896057,0.9351004397955545,0.9434949733885275,0.9308685743226133,0.9407969600950178,0.010334639801104316
0.001219940185546875,5.132513564679715e-05,0.0010703563690185546,3.3295254872789376e-05,0.1,rbf,0.1,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8516129032258064,0.9367441860465117,0.9512311737987091,0.9356060606060606,0.9678030303030303,0.9285994707960235,0.040228033340799656,45,0.9641890606942758,0.9680178069353327,0.9522448979591838,0.9644186349615513,0.9520267104029991,0.9601794221906687,0.0067068887798237995
0.001670694351196289,5.298422596410633e-05,0.001201486587524414,7.999787165309593e-06,0.1,rbf,1,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0007600784301757812,3.374477891448173e-05,0.0008004188537597656,6.216032807152103e-05,1,rbf,scale,,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9208897041962852,0.9692863595302619,0.9683720930232558,0.9840487919305654,1.0,0.9685193897360737,0.02646275888381044,5,0.9881641355902702,0.9762277951933125,0.976427584618927,0.9803158122431321,0.976329479768786,0.9794929614828856,0.004602864467835536
0.0006731986999511719,2.340177642243321e-05,0.0007105827331542969,3.4042499782178035e-05,1,rbf,auto,,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9208897041962852,0.9692863595302619,0.9529411764705882,0.9840487919305654,1.0,0.9654332064255401,0.027189793797694404,8,0.9881641355902702,0.9762277951933125,0.976427584618927,0.976427584618927,0.976329479768786,0.9787153159580445,0.004724988797431003
0.0008622646331787109,3.902923063147562e-05,0.0008491992950439454,4.1640035203809236e-05,1,rbf,0.001,,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.8479804161566707,0.9356060606060606,0.9678030303030303,0.9169719169719169,0.9840487919305654,0.9304820431936488,0.04749221026185458,42,0.9597537878787878,0.9347670250896057,0.9351004397955545,0.9351004397955545,0.9266129032258064,0.9382669191570617,0.011223226419953958
0.0006540775299072266,2.0617128589939592e-05,0.0007275581359863281,3.942137113257712e-05,1,rbf,0.01,,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9361111111111111,0.9683720930232558,0.9683720930232558,0.9678030303030303,1.0,0.9681316654921306,0.02020460471801538,7,0.976177964617271,0.9761224489795919,0.9803158122431321,0.976427584618927,0.9723256049700955,0.9762738830858033,0.0025291045132321693
0.0009945869445800782,5.3615583638963365e-05,0.0008825778961181641,3.871007398882815e-05,1,rbf,0.1,,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9208897041962852,0.9392857142857143,0.9377289377289377,0.9683720930232558,1.0,0.9532552898468385,0.02791893067983772,23,0.9920930232558139,0.9881395449871837,0.984285056412618,0.996079219865286,0.9881894873458793,0.989757266373356,0.004011057007442084
0.0017387866973876953,3.975232124455706e-05,0.0012387275695800782,5.7674947461483087e-05,1,rbf,1,,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0007242679595947266,2.413728782475801e-05,0.0006946086883544922,3.210307716924532e-05,10,rbf,scale,,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.9372727272727273,0.9529411764705882,0.9840487919305654,0.9367441860465117,1.0,0.9622013763440785,0.025539392718530958,13,0.9960547118634234,0.9921098265895953,0.9881894873458793,0.996079219865286,0.992142528206309,0.9929151547740986,0.0029477301287106693
0.0007611274719238281,0.00015058647309819077,0.0006899356842041016,4.5684234966483795e-05,10,rbf,auto,,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9372727272727273,0.9529411764705882,0.9840487919305654,0.9367441860465117,0.9843137254901961,0.9590641214421177,0.021318119499783263,16,0.9960547118634234,0.9921098265895953,0.9881894873458793,0.996079219865286,0.992142528206309,0.9929151547740986,0.0029477301287106693
0.0005854129791259766,2.5264990827077534e-05,0.000706338882446289,6.189937739629954e-05,10,rbf,0.001,,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9361111111111111,0.9683720930232558,0.9683720930232558,0.9840487919305654,1.0,0.9713808178176375,0.021173531674494518,2,0.9841860465116279,0.9681632653061224,0.9803158122431321,0.976427584618927,0.9724421371403851,0.9763069691640389,0.0056466285492592075
0.0006024360656738282,4.500832569173625e-05,0.000634145736694336,3.542049634473921e-05,10,rbf,0.01,,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9372727272727273,0.9843137254901961,0.9683720930232558,0.9840487919305654,1.0,0.9748014675433488,0.021263608821449228,1,0.9881144854708325,0.9921098265895953,0.984285056412618,0.992142528206309,0.9802325749786396,0.9873768943315989,0.004609917904031716
0.0010152339935302734,4.063072317228188e-05,0.000949239730834961,0.00010395122230349172,10,rbf,0.1,,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9041666666666667,0.8931537598204264,0.9529411764705882,0.9529411764705882,0.9843137254901961,0.9375033009836932,0.03390010274484784,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0019066810607910156,0.0003036930677149999,0.001237201690673828,3.6510720918218725e-05,10,rbf,1,,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.000698709487915039,2.4900580675692607e-05,0.000662994384765625,4.4373636875405187e-05,100,rbf,scale,,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.9372727272727273,0.9227097067515344,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9527902024102168,0.026121848745583084,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0007411003112792969,0.00011616859085855489,0.0008091449737548829,0.00019244390374472298,100,rbf,auto,,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9372727272727273,0.9377289377289377,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9557940486056975,0.023188984127523224,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005935192108154297,3.752517574163328e-05,0.000617074966430664,5.025768641057057e-05,100,rbf,0.001,,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.9533468559837728,0.9529411764705882,0.9683720930232558,0.9678030303030303,1.0,0.9684926311561295,0.01711400957490556,6,0.9881144854708325,0.9881395449871837,0.984285056412618,0.984285056412618,0.9842196531791907,0.9858087592924886,0.001893015284442699
0.0006305694580078125,3.6242259080353704e-05,0.0005988121032714844,5.1087621919239985e-05,100,rbf,0.01,,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9222447599729546,0.9683720930232558,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9589170862046064,0.025511771790042416,18,1.0,1.0,1.0,1.0,0.996079219865286,0.9992158439730572,0.00156831205388559
0.001012134552001953,4.382089380119134e-05,0.0008626461029052734,2.807003905341868e-05,100,rbf,0.1,,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9041666666666667,0.8931537598204264,0.9529411764705882,0.9529411764705882,0.9843137254901961,0.9375033009836932,0.03390010274484784,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001809978485107422,2.8144947200690543e-05,0.001242208480834961,4.879057826432763e-05,100,rbf,1,,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0010814666748046875,5.004314537176198e-05,0.0007110595703125,4.019757041113126e-05,0.1,poly,scale,2,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6030721966205836,0.6030721966205836,0.5052910052910052,0.5731882067674953,0.036949755184140724,84,0.6291024563369758,0.5930668093563676,0.5749870264660093,0.6670731707317072,0.6122159090909092,0.6152890743963939,0.031622557233052594
0.001023578643798828,2.776380002930288e-05,0.000653219223022461,2.600402489554592e-06,0.1,poly,auto,2,"{'C': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6030721966205836,0.6030721966205836,0.5052910052910052,0.5731882067674953,0.036949755184140724,84,0.6498970285378052,0.5930668093563676,0.5826326249808897,0.6193742680274386,0.6122159090909092,0.611437327998682,0.023280621307117708
0.001038503646850586,4.739732569524614e-05,0.0007479190826416016,2.6640222468308334e-05,0.1,poly,0.001,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0011167526245117188,4.072563413282421e-05,0.0007248878479003906,4.235929962609448e-05,0.1,poly,0.01,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.38392857142857145,0.46031746031746035,0.38738738738738737,0.4685694869181108,0.4293706293706294,0.4259147070844319,0.035389583274944326,92,0.4570166496772001,0.41798642533936653,0.4459665144596652,0.4263722126929674,0.4263722126929674,0.4347428029724333,0.014443030853746673
0.0010822772979736327,3.92662009316038e-05,0.0006766796112060546,8.120389803744763e-05,0.1,poly,0.1,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.6363384188626907,0.7663230240549828,0.8277608915906788,0.6862745098039216,0.802273328046524,0.7437940344717594,0.07187909471746488,74,0.8037646750180363,0.7440028643036162,0.773886827458256,0.8055051813471503,0.7951520292313715,0.784462315471686,0.023145027129459147
