mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0003277301788330078,3.310658103047009e-05,0.000495004653930664,5.615400876810888e-05,100,poly,0.1,4,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.6925925925925925,0.8311688311688311,0.7723387723387724,0.8156288156288155,0.8885003885003885,0.80004588004588,0.06534456187920204,69,0.8729012852064534,0.8444444444444444,0.8992496727688365,0.8855820105820106,0.8133223029077428,0.8630999431818974,0.030770614922944355
0.00037946701049804685,3.307531718790538e-05,0.0005015373229980469,4.858701565585542e-05,0.1,sigmoid,scale,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.9440559440559441,0.9440559440559442,0.888888888888889,0.8222222222222223,0.9440559440559442,0.9086557886557888,0.04820996730943895,37,0.888888888888889,0.9017112768758228,0.9153439153439153,0.9302832244008714,0.8722838137472283,0.9017022238513454,0.020162310517705267
0.0003643512725830078,4.137847684206904e-05,0.0005178451538085938,4.5537074814646714e-05,0.1,sigmoid,auto,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9440559440559441,0.9440559440559442,0.888888888888889,0.8222222222222223,0.9440559440559442,0.9086557886557888,0.04820996730943895,37,0.9165217391304347,0.9017112768758228,0.9153439153439153,0.9302832244008714,0.8722838137472283,0.9072287938996546,0.019673918902011145
0.0003462314605712891,3.171788016159967e-05,0.0005076885223388672,5.78052912975895e-05,0.1,sigmoid,0.001,,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.8857142857142858,0.8857142857142858,0.9440559440559441,0.7777777777777777,0.9440559440559441,0.8874636474636475,0.060733000270012674,45,0.8745098039215686,0.8745098039215686,0.8601398601398601,0.8871252204585538,0.8722838137472285,0.8737137004377559,0.008572399280979248
0.00036263465881347656,3.5754202766171194e-05,0.00048570632934570314,5.527392183037298e-05,0.1,sigmoid,0.01,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.8857142857142858,0.8857142857142858,0.9440559440559441,0.7777777777777777,0.9440559440559441,0.8874636474636475,0.060733000270012674,45,0.8745098039215686,0.8745098039215686,0.8601398601398601,0.9017112768758228,0.8722838137472285,0.8766309117212098,0.013629929977356812
0.0003707408905029297,2.9350866793321755e-05,0.0005208015441894531,4.124203145992166e-05,0.1,sigmoid,0.1,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.9440559440559441,0.8857142857142858,0.9440559440559441,0.7714285714285715,0.888888888888889,0.8868287268287268,0.06304377986167059,52,0.8749457229700391,0.9027355623100304,0.9165217391304347,0.9160839160839161,0.8736287845546292,0.8967831450098099,0.019029243511297467
0.0003276824951171875,4.804015453939894e-05,0.0005298137664794921,7.481685939085614e-05,1,sigmoid,scale,,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.9440559440559442,1.0,0.888888888888889,0.8857142857142857,0.9440559440559442,0.9325430125430125,0.0422235775585729,32,0.9017112768758228,0.9017112768758228,0.9721739130434782,0.916749801986783,0.9017112768758228,0.9188115091315459,0.027309524408931033
0.0002991199493408203,2.725056566478168e-05,0.0005074024200439453,3.164108287165774e-05,1,sigmoid,auto,,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.8857142857142857,1.0,0.888888888888889,0.8857142857142857,0.9440559440559442,0.9208746808746809,0.045373526982131825,33,0.9017112768758228,0.9017112768758228,0.9440559440559442,0.916749801986783,0.9017112768758228,0.9131879153340391,0.016496435521682756
0.0003590106964111328,3.443523703637042e-05,0.0004787921905517578,6.0424770068630745e-05,1,sigmoid,0.001,,"{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.8857142857142858,0.8857142857142858,0.9440559440559441,0.7777777777777777,0.9440559440559441,0.8874636474636475,0.060733000270012674,45,0.8745098039215686,0.8745098039215686,0.8601398601398601,0.8871252204585538,0.8722838137472285,0.8737137004377559,0.008572399280979248
0.0003345489501953125,3.34698927264599e-05,0.0005076885223388672,6.177399159342295e-05,1,sigmoid,0.01,,"{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.8857142857142858,0.8857142857142858,0.9440559440559441,0.7777777777777777,0.9440559440559441,0.8874636474636475,0.060733000270012674,45,0.8745098039215686,0.8745098039215686,0.8601398601398601,0.9017112768758228,0.8722838137472285,0.8766309117212098,0.013629929977356812
0.0003197193145751953,3.438422458340705e-05,0.0004949092864990235,5.200267208356796e-05,1,sigmoid,0.1,,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",1.0,1.0,0.9440559440559441,0.9440559440559441,1.0,0.9776223776223777,0.02740687824093066,1,0.9721739130434782,0.9721739130434782,0.9861050803300043,0.9861050803300043,0.9721739130434782,0.9777463799580886,0.00682485027466845
0.00031790733337402346,4.349857951690982e-05,0.0004841804504394531,4.3039248994934154e-05,10,sigmoid,scale,,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",1.0,0.9440559440559442,0.9440559440559441,0.7202797202797203,0.9440559440559442,0.9104895104895107,0.09754179454077032,35,0.9586107492642447,0.8211390939354466,0.9722222222222223,0.8761277560669658,0.8211390939354466,0.8898477830848652,0.06502907167046966
0.00029382705688476565,3.155084140733804e-05,0.0004929065704345703,5.909099509626786e-05,10,sigmoid,auto,,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",1.0,0.9440559440559442,0.9440559440559441,0.7202797202797203,0.9440559440559442,0.9104895104895107,0.09754179454077032,35,0.9444444444444445,0.8211390939354466,0.9722222222222223,0.8761277560669658,0.8211390939354466,0.8870145221209051,0.06221931193285891
0.0003519535064697266,5.3618509720233626e-05,0.0005144119262695312,5.4784128025698295e-05,10,sigmoid,0.001,,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.8857142857142858,0.8857142857142858,0.9440559440559441,0.7777777777777777,0.9440559440559441,0.8874636474636475,0.060733000270012674,45,0.8745098039215686,0.8745098039215686,0.8601398601398601,0.8871252204585538,0.8722838137472285,0.8737137004377559,0.008572399280979248
