component,numeric__age,numeric__sex,numeric__cp,numeric__trestbps,numeric__chol,numeric__fbs,numeric__restecg,numeric__thalach,numeric__exang,numeric__oldpeak,numeric__slope,numeric__ca,numeric__thal
component_1,0.2857579136058758,0.12245625804783311,0.2729420003968447,0.16656845866897332,0.08741478043905207,0.09068914883791934,0.1408851413673239,-0.39554957724170847,0.3367469043497598,0.3977395260182109,0.3577614905149861,0.286336344355953,0.35686627980412866
component_2,0.416029745499202,-0.43947204752162394,-0.1412724102064718,0.3672893040422475,0.4647429088724998,0.17433827324637158,0.2574006247093265,0.07432989278751057,-0.2511477078903188,-0.05769440648496241,-0.052469339462778986,0.19851133328496084,-0.22847500385126987
component_3,0.07310018945651277,-0.4356731606372985,0.462509834566862,-0.42816058474724994,0.1948760961859538,-0.41738148763630034,-0.15103273610652143,-0.27907535277342166,0.13600953340107413,-0.116933447468217,-0.08950908209607346,0.07361392908946848,-0.22164741452474557
component_4,-0.07049325014401196,-0.309839393990691,-0.2874464184708493,0.10884924936478718,-0.1157866462085751,-0.39757703266393607,0.10034012921922131,-0.08691572029962621,-0.09068882790258305,0.32288018600264856,0.5355842083183102,-0.44717248846504665,-0.12716274638498923
