config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
5,PauliFeatureMap,1,linear,"[""Z""]",0.9707602339181287,0.9726707551707552,0.9658259635331369,0.968688713628362,0.9706603883953905,93.40574249999918,63.58495086666759,3
4,PauliFeatureMap,1,full,"[""Z""]",0.9649122807017543,0.9659452241175136,0.9596025767005131,0.9622854024824163,0.9647247085304307,99.07133586666775,63.782777233333036,3
1,PauliFeatureMap,2,full,"[""Z""]",0.9327485380116959,0.9275441973012306,0.9307238781526367,0.9288385927219006,0.9329268783978742,104.8940555333332,69.8980007333339,3
2,PauliFeatureMap,2,circular,"[""Z""]",0.9298245614035087,0.9280602237955661,0.9222622557047712,0.9246955638054466,0.9295119411179691,104.13848970000011,69.74607883333253,3
3,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.8947368421052632,0.9004978027129926,0.8757506277977946,0.8847081341396882,0.8930274673719826,183.26902150000146,123.95316759999939,3
