mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0012031078338623046,0.000751314807153674,0.0014021873474121093,0.0005850407845062476,100.0,rbf,auto,,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9372727272727273,0.9377289377289377,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9557940486056975,0.023188984127523224,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0011127948760986327,0.0005984151427859099,0.001003408432006836,2.0708132505997147e-06,100.0,rbf,0.001,,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.9533468559837728,0.9529411764705882,0.9683720930232558,0.9678030303030303,1.0,0.9684926311561295,0.01711400957490556,6,0.9881144854708325,0.9881395449871837,0.984285056412618,0.984285056412618,0.9842196531791907,0.9858087592924886,0.001893015284442699
0.001002359390258789,1.7739367711771272e-06,0.0007000923156738281,0.000600626526194964,100.0,rbf,0.01,,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9222447599729546,0.9683720930232558,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9589170862046064,0.025511771790042416,18,1.0,1.0,1.0,1.0,0.996079219865286,0.9992158439730572,0.00156831205388559
0.0009172439575195312,0.0004956449980090043,0.001604747772216797,0.0004926663057925512,100.0,rbf,0.1,,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9041666666666667,0.8931537598204264,0.9529411764705882,0.9529411764705882,0.9843137254901961,0.9375033009836932,0.03390010274484784,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0024771690368652344,0.0004779714206903334,0.0018352508544921876,0.00020531063181180028,100.0,rbf,1,,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0010379791259765626,0.0010045410226083302,0.001373291015625,0.0006712634341882246,0.1,poly,scale,2.0,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6030721966205836,0.6030721966205836,0.5052910052910052,0.5731882067674953,0.036949755184140724,84,0.6291024563369758,0.5930668093563676,0.5749870264660093,0.6670731707317072,0.6122159090909092,0.6152890743963939,0.031622557233052594
0.0010344028472900391,0.0005505766047911385,0.0012019157409667968,0.00040088081324017176,0.1,poly,auto,2.0,"{'C': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.5631594814591498,0.5913461538461539,0.6030721966205836,0.6030721966205836,0.5052910052910052,0.5731882067674953,0.036949755184140724,84,0.6498970285378052,0.5930668093563676,0.5826326249808897,0.6193742680274386,0.6122159090909092,0.611437327998682,0.023280621307117708
0.0009038925170898437,0.00019565491491111965,0.0013022422790527344,0.00040037665423618544,0.1,poly,0.001,2.0,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.001407623291015625,0.0004950119779960141,0.0013021469116210938,0.0004009783912548094,0.1,poly,0.01,2.0,"{'C': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.38392857142857145,0.46031746031746035,0.38738738738738737,0.4685694869181108,0.4293706293706294,0.4259147070844319,0.035389583274944326,92,0.4570166496772001,0.41798642533936653,0.4459665144596652,0.4263722126929674,0.4263722126929674,0.4347428029724333,0.014443030853746673
0.0014108180999755859,0.0006005228862264323,0.0009022712707519531,0.0004918537865522729,0.1,poly,0.1,2.0,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.6363384188626907,0.7663230240549828,0.8277608915906788,0.6862745098039216,0.802273328046524,0.7437940344717594,0.07187909471746488,74,0.8037646750180363,0.7440028643036162,0.773886827458256,0.8055051813471503,0.7951520292313715,0.784462315471686,0.023145027129459147
