timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T10:41:08.317475+00:00,qsvm_optuna_search,106.1,4.1,316.609375,52.3,15557.734375,0.0,3381.6328125,8188.0
2026-06-17T10:41:09.342025+00:00,qsvm_optuna_search,100.2,4.4,316.640625,52.3,15565.359375,0.0,3381.6328125,8188.0
2026-06-17T10:41:10.402129+00:00,qsvm_optuna_search,99.9,4.9,316.640625,52.3,15556.44140625,0.0,3381.6328125,8188.0
2026-06-17T10:41:11.443439+00:00,qsvm_optuna_search,100.2,5.4,317.55859375,52.4,15535.4453125,0.0,3381.6328125,8188.0
2026-06-17T10:41:12.469712+00:00,qsvm_optuna_search,94.3,5.6,317.5625,52.3,15535.5703125,0.0,3381.6328125,8188.0
2026-06-17T10:41:13.480118+00:00,qsvm_optuna_search,100.0,3.8,317.57421875,52.3,15538.8046875,2.0,3381.6328125,8188.0
2026-06-17T10:41:14.490962+00:00,qsvm_optuna_search,100.0,4.6,317.57421875,52.3,15542.20703125,0.0,3381.6328125,8188.0
2026-06-17T10:41:15.512598+00:00,qsvm_optuna_search,100.0,4.1,317.578125,52.3,15545.1796875,0.0,3381.6328125,8188.0
2026-06-17T10:41:16.526650+00:00,qsvm_optuna_search,100.0,4.3,317.578125,52.3,15545.9765625,0.0,3381.6328125,8188.0
2026-06-17T10:41:17.528193+00:00,qsvm_optuna_search,100.2,4.2,317.578125,52.3,15536.671875,0.0,3381.6328125,8188.0
2026-06-17T10:41:18.541411+00:00,qsvm_optuna_search,93.8,4.1,317.578125,52.3,15538.98046875,0.0,3381.6328125,8188.0
2026-06-17T10:41:19.563416+00:00,qsvm_optuna_search,100.0,3.9,317.578125,52.3,15543.35546875,0.0,3381.6328125,8188.0
2026-06-17T10:41:20.575672+00:00,qsvm_optuna_search,100.0,4.2,317.578125,52.3,15546.11328125,3.0,3381.6328125,8188.0
2026-06-17T10:41:21.596210+00:00,qsvm_optuna_search,100.0,3.8,317.63671875,52.3,15539.87109375,0.0,3381.6328125,8188.0
2026-06-17T10:41:22.600352+00:00,qsvm_optuna_search,100.0,4.5,317.640625,52.3,15544.56640625,0.0,3381.6328125,8188.0
2026-06-17T10:41:23.615600+00:00,qsvm_optuna_search,106.8,4.1,317.6484375,52.3,15544.44921875,0.0,3381.6328125,8188.0
2026-06-17T10:41:24.636482+00:00,qsvm_optuna_search,88.4,5.9,317.65234375,52.3,15538.01171875,0.0,3381.6328125,8188.0
2026-06-17T10:41:25.658299+00:00,qsvm_optuna_search,94.0,9.0,317.90625,52.4,15509.52734375,0.0,3381.6328125,8188.0
2026-06-17T10:41:26.673590+00:00,qsvm_optuna_search,99.9,8.2,318.4140625,52.5,15483.1640625,0.0,3381.6328125,8188.0
2026-06-17T10:41:27.683064+00:00,qsvm_optuna_search,100.2,6.9,318.66796875,52.3,15537.34765625,0.0,3381.6328125,8188.0
2026-06-17T10:41:28.695088+00:00,qsvm_optuna_search,106.2,4.4,319.3046875,52.3,15537.73828125,3.0,3381.6328125,8188.0
2026-06-17T10:41:29.710153+00:00,qsvm_optuna_search,100.0,3.7,319.87890625,52.3,15541.3125,0.0,3381.6328125,8188.0
2026-06-17T10:41:30.723741+00:00,qsvm_optuna_search,68.8,5.7,320.13671875,52.3,15541.1015625,0.0,3381.6328125,8188.0
2026-06-17T10:41:31.736372+00:00,qsvm_optuna_search,106.2,7.2,320.140625,52.3,15543.81640625,0.0,3381.6328125,8188.0
2026-06-17T10:41:32.752678+00:00,qsvm_optuna_search,100.0,4.2,320.65625,52.3,15540.23046875,0.0,3381.6328125,8188.0
