number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_canonical_params,user_attrs_macro_f1,state,trial_number,suggested_feature_map_type,suggested_reps,suggested_entanglement,suggested_paulis,feature_map_type,reps,entanglement,paulis,cache_hit,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
10,0.9333333333333332,2026-06-26 19:20:24.659244,2026-06-26 19:20:59.554725,0 days 00:00:34.895481,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,10,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
11,0.9333333333333332,2026-06-26 19:20:59.554913,2026-06-26 19:20:59.556558,0 days 00:00:00.001645,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,11,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
12,0.9333333333333332,2026-06-26 19:20:59.556656,2026-06-26 19:20:59.557933,0 days 00:00:00.001277,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,12,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
13,0.28083028083028083,2026-06-26 19:20:59.558021,2026-06-26 19:21:18.440918,0 days 00:00:18.882897,full,PauliFeatureMap,"[""ZZ""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""ZZ""], ""reps"": 3}",0.28083028083028083,COMPLETE,13,PauliFeatureMap,3,full,"[""ZZ""]",PauliFeatureMap,3,full,"[""ZZ""]",False,completed,,0.3,0.3156565656565657,0.3,0.28083028083028083,0.28083028083028083,11.927731768999365,6.9394734100023925,126.6,542.24609375,2454.83203125
14,0.2036630036630037,2026-06-26 19:21:18.441070,2026-06-26 19:21:32.620551,0 days 00:00:14.179481,full,PauliFeatureMap,"[""Z""]",2,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Z""], ""reps"": 2}",0.2036630036630037,COMPLETE,14,PauliFeatureMap,2,full,"[""Z""]",PauliFeatureMap,2,full,"[""Z""]",False,completed,,0.3,0.21777777777777776,0.3,0.2036630036630037,0.20366300366300366,8.52630362200216,5.648027645002003,100.9,542.68359375,2456.33203125
15,0.9333333333333332,2026-06-26 19:21:32.620715,2026-06-26 19:21:32.622219,0 days 00:00:00.001504,full,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,15,PauliFeatureMap,3,full,"[""Y"", ""Z""]",PauliFeatureMap,3,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,21.97488641000018,12.903287753997574,244.1,542.24609375,2421.30078125
16,0.9333333333333332,2026-06-26 19:21:32.622346,2026-06-26 19:22:05.750626,0 days 00:00:33.128280,circular,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,"{""entanglement"": ""circular"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""X"", ""Y"", ""Z""], ""reps"": 2}",0.9333333333333332,COMPLETE,16,PauliFeatureMap,2,circular,"[""X"", ""Y"", ""Z""]",PauliFeatureMap,2,circular,"[""X"", ""Y"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,18.101407304999157,15.00920061999932,153.0,542.90234375,2485.17578125
17,0.9333333333333332,2026-06-26 19:22:05.750786,2026-06-26 19:22:43.530933,0 days 00:00:37.780147,full,PauliFeatureMap,"[""X"", ""Z""]",3,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""X"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,17,PauliFeatureMap,3,full,"[""X"", ""Z""]",PauliFeatureMap,3,full,"[""X"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,22.797098761002417,14.95666664899909,102.0,543.12109375,2482.23828125
18,0.2036630036630037,2026-06-26 19:22:43.531093,2026-06-26 19:22:59.167225,0 days 00:00:15.636132,full,ZFeatureMap,,2,"{""entanglement"": null, ""feature_map_type"": ""ZFeatureMap"", ""paulis"": null, ""reps"": 2}",0.2036630036630037,COMPLETE,18,ZFeatureMap,2,full,,ZFeatureMap,2,,,False,completed,,0.3,0.21777777777777776,0.3,0.2036630036630037,0.20366300366300366,10.044528251000884,5.587318750000122,105.0,543.33984375,2482.23828125
19,0.9333333333333332,2026-06-26 19:22:59.167381,2026-06-26 19:23:30.680953,0 days 00:00:31.513572,circular,PauliFeatureMap,"[""Y"", ""Z""]",3,"{""entanglement"": ""circular"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 3}",0.9333333333333332,COMPLETE,19,PauliFeatureMap,3,circular,"[""Y"", ""Z""]",PauliFeatureMap,3,circular,"[""Y"", ""Z""]",False,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,18.168777503000456,13.333872482002334,110.3,543.33984375,2482.23828125
20,0.9333333333333332,2026-06-26 19:23:30.681118,2026-06-26 19:23:30.682848,0 days 00:00:00.001730,full,PauliFeatureMap,"[""Y"", ""Z""]",2,"{""entanglement"": ""full"", ""feature_map_type"": ""PauliFeatureMap"", ""paulis"": [""Y"", ""Z""], ""reps"": 2}",0.9333333333333332,COMPLETE,20,PauliFeatureMap,2,full,"[""Y"", ""Z""]",PauliFeatureMap,2,full,"[""Y"", ""Z""]",True,completed,,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333333,12.820849527000973,8.458641733999684,128.9,541.58984375,2403.23828125
