config_rank,feature_map_type,reps,entanglement,paulis,mean_accuracy,mean_macro_precision,mean_macro_recall,mean_macro_f1,mean_weighted_f1,mean_fit_time_seconds,mean_inference_time_seconds,repeat_count
1,PauliFeatureMap,2,full,"[""Y"", ""Z""]",0.9814814814814815,0.982905982905983,0.9841269841269842,0.9828806584362141,0.981508916323731,22.776431772998574,15.436783255000288,3
2,PauliFeatureMap,2,full,"[""X"", ""Z""]",0.9444444444444443,0.947279880613214,0.9365079365079364,0.9388799667242901,0.9435117747102689,21.990365437001554,14.754090297998724,3
3,PauliFeatureMap,2,linear,"[""Y"", ""Z""]",0.9351851851851851,0.9476621417797889,0.9317460317460317,0.933017278300127,0.9360267315274452,23.637718467667582,16.103877349996765,3
5,PauliFeatureMap,3,full,"[""X"", ""Z""]",0.7962962962962963,0.8052749719416386,0.7888888888888889,0.7868650896428674,0.7969655002062409,29.276448608000162,19.231132238664333,3
4,PauliFeatureMap,3,full,"[""Y"", ""Z""]",0.75,0.7536343286343286,0.7470899470899471,0.7444704159680006,0.7505301998055621,27.776369477665867,18.734192887667934,3
